customer_id,customer_age,customer_segment,region,preferred_device,tenure_months,loyalty_member,email_opt_in,past_purchases_12m,app_sessions_30d,rfm_recency_days,rfm_frequency,rfm_monetary,rfm_segment,churn_probability,age_group,churn_risk_band,is_buyer
C01255,29,Loyal,Central Slovakia,tablet,64,1,0,4,12,348.0,3.0,685.02,Champions,0.6726686197036457,26-35,Medium,True
C01256,30,Regular,Western Slovakia,mobile,54,0,0,0,5,,,,Prospect (no purchase),0.8996557359689457,26-35,High,False
C01257,47,Regular,Czech Republic,desktop,46,0,1,4,8,412.0,1.0,234.43,One-off Lapsed,0.793314077510504,46-55,Medium,True
C01258,38,Loyal,Eastern Slovakia,desktop,23,0,1,4,10,447.0,5.0,1221.03,Champions,0.3772785848331575,36-45,Low,True
C01259,59,Loyal,Bratislava,mobile,71,0,1,4,4,243.0,2.0,821.9200000000001,Occasional Repeat,0.832536266607165,56+,High,True
C01260,32,New,Central Slovakia,mobile,52,1,0,0,4,,,,Prospect (no purchase),0.889520850814586,26-35,High,False
C01261,50,At-Risk,Eastern Slovakia,tablet,68,0,1,7,5,,,,Prospect (no purchase),,46-55,,False
C01262,39,Loyal,Central Slovakia,mobile,69,1,1,4,3,,,,Prospect (no purchase),0.5997925445040626,36-45,Low,False
C01263,48,At-Risk,Czech Republic,mobile,39,0,0,0,1,,,,Prospect (no purchase),,46-55,,False
C01264,33,At-Risk,Central Slovakia,desktop,26,0,0,3,9,,,,Prospect (no purchase),0.9501443304402988,26-35,High,False
C01265,37,At-Risk,Bratislava,desktop,68,0,0,3,1,,,,Prospect (no purchase),0.9409389414254816,36-45,High,False
C01266,37,Loyal,Bratislava,tablet,71,0,0,1,2,,,,Prospect (no purchase),,36-45,,False
C01267,28,Regular,Eastern Slovakia,desktop,9,0,0,2,6,,,,Prospect (no purchase),0.903685538023615,26-35,High,False
C01268,46,New,Czech Republic,mobile,46,0,0,1,1,,,,Prospect (no purchase),0.9285878692352412,46-55,High,False
C01269,46,Regular,Bratislava,tablet,43,1,0,4,14,,,,Prospect (no purchase),0.7546640552747477,46-55,Medium,False
C01270,45,Loyal,Bratislava,mobile,54,1,1,4,4,79.0,1.0,250.82,One-off Lapsed,0.6727175346118395,36-45,Medium,True
C01271,56,Regular,Eastern Slovakia,desktop,70,0,0,0,10,,,,Prospect (no purchase),0.9120948060603814,56+,High,False
C01272,55,Loyal,Bratislava,mobile,18,0,0,4,12,621.0,1.0,304.52,One-off Lapsed,0.7398218562658517,46-55,Medium,True
C01273,34,New,Bratislava,desktop,70,0,0,1,4,239.0,2.0,242.9,Occasional Repeat,0.8368991073298108,26-35,High,True
C01274,42,Regular,Eastern Slovakia,mobile,46,1,1,2,13,,,,Prospect (no purchase),0.7553710722375768,36-45,Medium,False
C01275,31,Regular,Eastern Slovakia,desktop,6,0,1,1,2,,,,Prospect (no purchase),0.8326382107694421,26-35,High,False
C01276,38,Regular,Eastern Slovakia,mobile,37,0,1,3,4,,,,Prospect (no purchase),,36-45,,False
C01277,31,New,Central Slovakia,mobile,10,0,1,2,1,306.0,1.0,97.78,One-off Lapsed,0.8501204383141721,26-35,High,True
C01278,57,New,Western Slovakia,mobile,68,0,1,4,18,,,,Prospect (no purchase),,56+,,False
C01279,42,Loyal,Czech Republic,mobile,55,1,1,5,16,36.0,1.0,243.12,One-off Lapsed,0.5401778401124537,36-45,Low,True
C01280,35,Regular,Bratislava,desktop,65,0,1,2,1,,,,Prospect (no purchase),0.8812017130338221,26-35,High,False
C01281,52,New,Bratislava,mobile,43,1,0,2,1,,,,Prospect (no purchase),,46-55,,False
C01282,18,New,Eastern Slovakia,mobile,29,0,0,0,1,,,,Prospect (no purchase),0.9054821391822224,18-25,High,False
C01283,18,Regular,Central Slovakia,mobile,31,0,0,1,1,,,,Prospect (no purchase),,18-25,,False
C01284,48,New,Eastern Slovakia,mobile,68,0,1,3,4,,,,Prospect (no purchase),0.8277372774034161,46-55,High,False
C01285,39,Loyal,Bratislava,desktop,11,1,1,1,9,,,,Prospect (no purchase),0.7154912778319404,36-45,Medium,False
C01286,41,Loyal,Czech Republic,mobile,63,1,1,5,15,356.0,1.0,301.26,One-off Lapsed,0.5872982064971359,36-45,Low,True
C01287,22,New,Central Slovakia,mobile,30,0,0,2,5,,,,Prospect (no purchase),,18-25,,False
C01288,38,Regular,Central Slovakia,mobile,42,1,1,1,1,,,,Prospect (no purchase),0.8135229805239708,36-45,High,False
C01289,62,New,Czech Republic,mobile,48,0,0,4,14,318.0,1.0,99.07,One-off Lapsed,0.8376898773091819,56+,High,True
C01290,48,Regular,Western Slovakia,desktop,6,0,1,2,6,602.0,1.0,214.54,One-off Lapsed,0.8281056947751371,46-55,High,True
C01291,40,At-Risk,Central Slovakia,mobile,11,0,1,0,2,,,,Prospect (no purchase),0.9605582258626618,36-45,High,False
C01292,33,Regular,Central Slovakia,mobile,12,1,1,3,4,,,,Prospect (no purchase),0.8120433108780101,26-35,High,False
C01293,33,At-Risk,Eastern Slovakia,desktop,56,0,0,0,2,,,,Prospect (no purchase),0.9722785668932936,26-35,High,False
C01294,18,New,Eastern Slovakia,mobile,6,1,1,0,0,,,,Prospect (no purchase),,18-25,,False
C01295,41,Regular,Central Slovakia,desktop,44,1,0,2,5,,,,Prospect (no purchase),0.7907232752062939,36-45,Medium,False
C01296,48,Regular,Bratislava,mobile,8,0,1,1,3,,,,Prospect (no purchase),0.8928585902745212,46-55,High,False
C01297,19,Regular,Bratislava,tablet,55,0,1,0,3,484.0,1.0,301.09,One-off Lapsed,,18-25,,True
C01298,30,At-Risk,Czech Republic,mobile,70,1,1,3,3,,,,Prospect (no purchase),,26-35,,False
C01299,24,New,Czech Republic,mobile,30,0,0,1,12,,,,Prospect (no purchase),0.9183041267711864,18-25,High,False
C01300,26,Loyal,Czech Republic,desktop,16,0,1,1,23,,,,Prospect (no purchase),0.6360855021672903,26-35,Medium,False
C01301,39,Loyal,Bratislava,desktop,32,1,0,2,6,163.0,2.0,595.52,Occasional Repeat,0.6300773975326911,36-45,Medium,True
C01302,18,Regular,Western Slovakia,desktop,50,0,0,0,6,,,,Prospect (no purchase),0.8275345393001323,18-25,High,False
C01303,45,Regular,Eastern Slovakia,desktop,52,0,0,4,5,,,,Prospect (no purchase),0.7511789436249839,36-45,Medium,False
C01304,47,Regular,Eastern Slovakia,mobile,46,0,1,2,3,57.0,1.0,309.7,One-off Lapsed,0.8854903735499792,46-55,High,True
C01305,35,New,Bratislava,desktop,42,0,0,3,11,88.0,1.0,197.25,One-off Lapsed,0.847732364076447,26-35,High,True
C01306,18,Loyal,Central Slovakia,desktop,45,1,0,5,28,,,,Prospect (no purchase),0.3963741626684404,18-25,Low,False
C01307,26,Regular,Bratislava,mobile,16,0,1,1,4,404.0,1.0,209.33,One-off Lapsed,0.9095946889805954,26-35,High,True
C01308,53,At-Risk,Western Slovakia,mobile,15,0,1,0,1,,,,Prospect (no purchase),,46-55,,False
C01309,18,Regular,Bratislava,mobile,67,0,1,3,3,,,,Prospect (no purchase),0.8642420607512579,18-25,High,False
C01310,34,Regular,Bratislava,tablet,42,0,1,1,2,,,,Prospect (no purchase),,26-35,,False
C01311,24,Loyal,Bratislava,mobile,62,0,1,6,13,,,,Prospect (no purchase),0.5657951983894586,18-25,Low,False
C01312,48,Regular,Czech Republic,mobile,45,1,1,6,9,,,,Prospect (no purchase),0.7281493941989342,46-55,Medium,False
C01313,30,At-Risk,Eastern Slovakia,desktop,33,0,1,0,1,,,,Prospect (no purchase),0.966677170372614,26-35,High,False
C01314,43,New,Czech Republic,desktop,41,0,0,1,3,,,,Prospect (no purchase),,36-45,,False
C01315,45,At-Risk,Western Slovakia,mobile,50,1,1,3,2,,,,Prospect (no purchase),0.9110861264270518,36-45,High,False
C01316,60,Loyal,Western Slovakia,desktop,14,0,0,0,4,50.0,1.0,396.27,One-off Lapsed,0.8226634665295424,56+,High,True
C01317,36,Loyal,Western Slovakia,mobile,33,1,1,5,3,648.0,1.0,241.87,One-off Lapsed,0.5845083801794888,36-45,Low,True
C01318,43,Regular,Central Slovakia,desktop,52,1,1,3,4,,,,Prospect (no purchase),0.7985037334316335,36-45,Medium,False
C01319,20,Loyal,Western Slovakia,mobile,7,0,1,4,2,,,,Prospect (no purchase),0.6866708754485653,18-25,Medium,False
C01320,52,Regular,Eastern Slovakia,mobile,6,1,0,1,7,,,,Prospect (no purchase),,46-55,,False
C01321,29,Loyal,Eastern Slovakia,desktop,12,0,1,2,5,,,,Prospect (no purchase),0.7896715879231005,26-35,Medium,False
C01322,31,New,Eastern Slovakia,mobile,42,0,0,0,5,,,,Prospect (no purchase),0.9287521450623114,26-35,High,False
C01323,38,Regular,Bratislava,mobile,17,1,0,0,3,,,,Prospect (no purchase),0.8925280775924428,36-45,High,False
C01324,19,Regular,Central Slovakia,mobile,31,0,0,2,2,,,,Prospect (no purchase),0.881705900925721,18-25,High,False
C01325,41,Regular,Bratislava,desktop,10,1,1,4,5,263.0,1.0,155.93,One-off Lapsed,0.7945518005096934,36-45,Medium,True
C01326,50,Regular,Bratislava,desktop,18,0,1,3,21,260.0,2.0,559.34,Occasional Repeat,0.8085125542209127,46-55,High,True
C01327,42,Loyal,Central Slovakia,desktop,2,0,1,7,7,237.0,2.0,407.73,Occasional Repeat,0.6203787828811674,36-45,Medium,True
C01328,19,New,Central Slovakia,tablet,58,0,1,5,22,553.0,1.0,209.54,One-off Lapsed,0.8065279127810753,18-25,High,True
C01329,37,Loyal,Eastern Slovakia,desktop,34,1,0,3,4,586.0,1.0,225.15,One-off Lapsed,0.6136087376720564,36-45,Medium,True
C01330,47,New,Bratislava,mobile,13,0,0,0,4,,,,Prospect (no purchase),0.9359482051551278,46-55,High,False
C01331,18,Loyal,Czech Republic,mobile,38,0,1,4,12,357.0,1.0,262.25,One-off Lapsed,0.6534341468471844,18-25,Medium,True
C01332,25,Loyal,Czech Republic,desktop,67,0,0,5,8,4.0,3.0,1060.95,Champions,0.6863069634915746,18-25,Medium,True
C01333,49,Regular,Western Slovakia,tablet,59,1,0,0,2,,,,Prospect (no purchase),0.8701631851752686,46-55,High,False
C01334,41,Loyal,Eastern Slovakia,tablet,63,1,0,0,5,,,,Prospect (no purchase),0.8228648085027982,36-45,High,False
C01335,43,At-Risk,Bratislava,desktop,29,1,0,3,6,,,,Prospect (no purchase),0.9361309939785948,36-45,High,False
C01336,60,Loyal,Eastern Slovakia,mobile,26,1,1,1,8,673.0,2.0,424.09,Occasional Repeat,,56+,,True
C01337,44,Regular,Eastern Slovakia,tablet,23,0,0,4,2,,,,Prospect (no purchase),0.8548735510346703,36-45,High,False
C01338,46,Regular,Eastern Slovakia,tablet,22,0,0,2,1,,,,Prospect (no purchase),0.9106269700938322,46-55,High,False
C01339,71,Loyal,Eastern Slovakia,desktop,66,1,1,4,18,,,,Prospect (no purchase),0.5920707751885668,56+,Low,False
C01340,35,New,Western Slovakia,desktop,10,0,0,2,13,,,,Prospect (no purchase),,26-35,,False
C01341,28,Loyal,Eastern Slovakia,mobile,61,0,1,3,11,,,,Prospect (no purchase),0.7357553122913076,26-35,Medium,False
C01342,43,Regular,Central Slovakia,tablet,66,0,1,1,2,,,,Prospect (no purchase),0.8733794930964233,36-45,High,False
C01343,43,Loyal,Bratislava,mobile,60,0,0,1,11,,,,Prospect (no purchase),0.812924899601393,36-45,High,False
C01344,32,New,Bratislava,desktop,45,0,1,4,2,,,,Prospect (no purchase),0.8065072806817151,26-35,High,False
C01345,26,New,Eastern Slovakia,mobile,61,0,0,0,1,,,,Prospect (no purchase),0.941347388690688,26-35,High,False
C01346,66,At-Risk,Central Slovakia,mobile,3,0,0,0,8,,,,Prospect (no purchase),,56+,,False
C01347,42,Loyal,Western Slovakia,mobile,59,1,0,4,30,250.0,1.0,174.07,One-off Lapsed,0.4928582304692444,36-45,Low,True
C01348,29,At-Risk,Czech Republic,mobile,37,0,0,6,3,,,,Prospect (no purchase),0.910743471180349,26-35,High,False
C01349,49,At-Risk,Central Slovakia,mobile,69,1,0,2,2,,,,Prospect (no purchase),0.9415653226242016,46-55,High,False
C01350,37,Regular,Western Slovakia,tablet,7,1,1,0,3,,,,Prospect (no purchase),0.8034993693136034,36-45,High,False
C01351,35,New,Western Slovakia,mobile,67,1,0,4,3,,,,Prospect (no purchase),0.8141771596900886,26-35,High,False
C01352,45,New,Central Slovakia,desktop,41,0,1,0,1,,,,Prospect (no purchase),0.8429423341416208,36-45,High,False
C01353,22,Regular,Eastern Slovakia,mobile,8,0,0,0,0,,,,Prospect (no purchase),0.9325179633109456,18-25,High,False
C01354,42,New,Central Slovakia,mobile,37,0,1,0,6,692.0,1.0,137.76,One-off Lapsed,0.8947910145286487,36-45,High,True
C01355,61,At-Risk,Western Slovakia,desktop,3,0,1,1,3,,,,Prospect (no purchase),0.9195053217717696,56+,High,False
C01356,44,New,Eastern Slovakia,desktop,6,0,1,1,12,,,,Prospect (no purchase),,36-45,,False
C01357,33,New,Central Slovakia,mobile,38,0,0,1,6,,,,Prospect (no purchase),,26-35,,False
C01358,32,New,Eastern Slovakia,desktop,58,0,1,2,6,322.0,1.0,216.83,One-off Lapsed,0.858489587751581,26-35,High,True
C01359,33,New,Bratislava,desktop,8,1,1,2,3,,,,Prospect (no purchase),0.8060632284843109,26-35,High,False
C01360,35,New,Eastern Slovakia,desktop,19,0,1,0,0,,,,Prospect (no purchase),0.889736974975101,26-35,High,False
C01361,33,Regular,Western Slovakia,tablet,28,0,0,0,3,,,,Prospect (no purchase),,26-35,,False
C01362,49,Regular,Bratislava,desktop,39,0,0,2,4,,,,Prospect (no purchase),0.8441755664943623,46-55,High,False
C01363,18,Regular,Central Slovakia,desktop,1,0,1,0,2,181.0,2.0,324.23,Occasional Repeat,0.8537447635432321,18-25,High,True
C01364,48,At-Risk,Central Slovakia,mobile,46,0,0,3,5,,,,Prospect (no purchase),0.951418377106246,46-55,High,False
C01365,33,Regular,Central Slovakia,mobile,36,0,0,3,7,,,,Prospect (no purchase),0.8704900927686016,26-35,High,False
C01366,43,Loyal,Eastern Slovakia,mobile,69,1,0,4,8,,,,Prospect (no purchase),,36-45,,False
C01367,24,Regular,Western Slovakia,desktop,22,0,1,5,27,219.0,2.0,278.55,Occasional Repeat,0.656410839935281,18-25,Medium,True
C01368,54,New,Bratislava,desktop,36,0,1,2,1,,,,Prospect (no purchase),0.8047384298038224,46-55,High,False
C01369,53,Regular,Western Slovakia,mobile,6,0,1,2,5,,,,Prospect (no purchase),0.7849699019313351,46-55,Medium,False
C01370,50,At-Risk,Western Slovakia,desktop,66,1,0,0,3,,,,Prospect (no purchase),0.9328765632208154,46-55,High,False
C01371,20,Regular,Central Slovakia,mobile,60,1,0,3,4,466.0,2.0,349.7,Occasional Repeat,,18-25,,True
C01372,48,New,Eastern Slovakia,mobile,26,0,0,0,1,,,,Prospect (no purchase),,46-55,,False
C01373,43,Regular,Eastern Slovakia,tablet,33,1,1,3,7,,,,Prospect (no purchase),0.8024991891911956,36-45,High,False
C01374,19,Loyal,Bratislava,mobile,61,1,0,4,5,,,,Prospect (no purchase),0.5501341519006947,18-25,Low,False
C01375,38,Regular,Western Slovakia,mobile,21,0,1,1,1,,,,Prospect (no purchase),,36-45,,False
C01376,42,Regular,Bratislava,mobile,17,1,1,2,11,,,,Prospect (no purchase),0.7691717887997719,36-45,Medium,False
C01377,45,At-Risk,Central Slovakia,mobile,18,1,1,0,5,,,,Prospect (no purchase),,36-45,,False
C01378,40,Regular,Bratislava,desktop,51,0,0,0,1,,,,Prospect (no purchase),,36-45,,False
C01379,41,Regular,Central Slovakia,tablet,15,1,0,1,10,236.0,1.0,172.55,One-off Lapsed,0.8068933985741971,36-45,High,True
C01380,56,New,Eastern Slovakia,desktop,7,0,1,0,12,305.0,1.0,93.72,One-off Lapsed,0.8785878360990144,56+,High,True
C01381,53,New,Central Slovakia,desktop,12,0,0,0,0,,,,Prospect (no purchase),0.9387015574266908,46-55,High,False
C01382,18,At-Risk,Bratislava,mobile,71,0,0,1,3,,,,Prospect (no purchase),0.9653416771521648,18-25,High,False
C01383,34,Regular,Western Slovakia,mobile,62,0,1,1,4,34.0,2.0,240.88,Occasional Repeat,0.8896374409268342,26-35,High,True
C01384,36,Regular,Central Slovakia,mobile,68,0,1,0,3,609.0,1.0,353.5,One-off Lapsed,0.9135490141698872,36-45,High,True
C01385,18,Regular,Central Slovakia,mobile,20,0,0,0,8,,,,Prospect (no purchase),0.9060163537918184,18-25,High,False
C01386,39,New,Bratislava,desktop,32,0,1,1,4,,,,Prospect (no purchase),,36-45,,False
C01387,53,Loyal,Eastern Slovakia,mobile,35,0,1,1,6,,,,Prospect (no purchase),,46-55,,False
C01388,25,New,Western Slovakia,mobile,38,1,0,1,3,,,,Prospect (no purchase),0.8130474814566985,18-25,High,False
C01389,42,Loyal,Western Slovakia,mobile,2,1,1,4,18,537.0,1.0,305.88,One-off Lapsed,0.620726118623755,36-45,Medium,True
C01390,27,Regular,Bratislava,desktop,43,0,0,5,1,,,,Prospect (no purchase),0.8681510119678051,26-35,High,False
C01391,30,New,Western Slovakia,mobile,3,0,0,2,8,,,,Prospect (no purchase),0.8835287225031173,26-35,High,False
C01392,56,New,Western Slovakia,mobile,20,1,1,5,4,,,,Prospect (no purchase),,56+,,False
C01393,31,Loyal,Bratislava,desktop,21,1,0,3,8,50.0,1.0,211.15,One-off Lapsed,0.6067202867717373,26-35,Medium,True
C01394,44,New,Central Slovakia,mobile,48,1,1,1,2,,,,Prospect (no purchase),0.8648525071307733,36-45,High,False
C01395,18,New,Western Slovakia,tablet,64,1,1,1,3,,,,Prospect (no purchase),0.8096751834743796,18-25,High,False
C01396,60,Loyal,Eastern Slovakia,mobile,50,1,1,5,5,535.0,1.0,249.57,One-off Lapsed,0.6515387549996636,56+,Medium,True
C01397,45,Regular,Czech Republic,desktop,31,0,0,1,3,,,,Prospect (no purchase),0.9164751851317012,36-45,High,False
C01398,36,Regular,Bratislava,tablet,38,1,1,1,9,,,,Prospect (no purchase),0.7468486516852239,36-45,Medium,False
C01399,45,New,Bratislava,mobile,37,0,0,0,1,680.0,1.0,109.28,One-off Lapsed,,36-45,,True
C01400,21,Loyal,Eastern Slovakia,desktop,11,1,0,2,9,0.0,3.0,683.87,Recent Buyers,0.7019167194905273,18-25,Medium,True
C01401,52,New,Czech Republic,mobile,68,0,0,0,2,382.0,1.0,142.0,One-off Lapsed,0.9463885491454112,46-55,High,True
C01402,34,New,Eastern Slovakia,desktop,66,0,1,2,4,91.0,3.0,432.98,Champions,0.8931344032666195,26-35,High,True
C01403,36,Regular,Bratislava,desktop,18,1,1,1,4,,,,Prospect (no purchase),0.7833274840781498,36-45,Medium,False
C01404,32,New,Bratislava,desktop,9,0,0,0,0,,,,Prospect (no purchase),,26-35,,False
C01405,31,Regular,Bratislava,tablet,12,0,1,1,2,,,,Prospect (no purchase),,26-35,,False
C01406,46,New,Eastern Slovakia,desktop,45,1,1,3,17,434.0,1.0,150.43,One-off Lapsed,0.7941870569222946,46-55,Medium,True
C01407,41,New,Central Slovakia,mobile,3,1,1,3,6,239.0,1.0,163.4,One-off Lapsed,0.8198654279809419,36-45,High,True
C01408,46,Regular,Western Slovakia,mobile,8,0,0,4,9,,,,Prospect (no purchase),0.7777344861728193,46-55,Medium,False
C01409,38,Loyal,Central Slovakia,desktop,47,1,1,3,10,242.0,3.0,577.38,Champions,0.4072003583461443,36-45,Low,True
C01410,44,New,Bratislava,desktop,11,0,0,3,5,,,,Prospect (no purchase),0.906486256293856,36-45,High,False
C01411,33,New,Central Slovakia,desktop,5,1,1,3,3,,,,Prospect (no purchase),0.8390912747874992,26-35,High,False
C01412,65,At-Risk,Bratislava,mobile,2,0,1,0,1,,,,Prospect (no purchase),0.9646614968400616,56+,High,False
C01413,19,At-Risk,Central Slovakia,mobile,51,0,1,0,0,,,,Prospect (no purchase),0.9613456506233088,18-25,High,False
C01414,53,Regular,Eastern Slovakia,desktop,26,0,0,4,4,0.0,1.0,183.56,Recent Buyers,0.847053305666068,46-55,High,True
C01415,54,New,Central Slovakia,tablet,21,0,0,1,4,,,,Prospect (no purchase),0.9199022784180212,46-55,High,False
C01416,28,Regular,Western Slovakia,mobile,46,0,1,1,2,,,,Prospect (no purchase),0.8423376873284696,26-35,High,False
C01417,65,New,Eastern Slovakia,mobile,13,0,0,0,3,,,,Prospect (no purchase),,56+,,False
C01418,50,New,Central Slovakia,mobile,38,0,1,1,2,,,,Prospect (no purchase),0.8623511743636829,46-55,High,False
C01419,50,Regular,Bratislava,mobile,35,0,0,3,6,,,,Prospect (no purchase),0.8161207335830519,46-55,High,False
C01420,38,Regular,Bratislava,tablet,48,0,1,1,5,,,,Prospect (no purchase),0.7730381787237635,36-45,Medium,False
C01421,35,Regular,Central Slovakia,mobile,45,0,0,5,2,,,,Prospect (no purchase),0.8542810327571619,26-35,High,False
C01422,35,Regular,Bratislava,mobile,48,1,0,5,5,536.0,1.0,401.32,One-off Lapsed,0.8173558092141884,26-35,High,True
C01423,43,New,Bratislava,mobile,16,0,0,1,5,,,,Prospect (no purchase),0.8812441173425674,36-45,High,False
C01424,55,Regular,Bratislava,mobile,10,0,1,2,3,,,,Prospect (no purchase),0.8802067662593127,46-55,High,False
C01425,40,Loyal,Bratislava,tablet,38,0,1,2,13,,,,Prospect (no purchase),0.7307214795664231,36-45,Medium,False
C01426,27,Loyal,Western Slovakia,mobile,5,0,0,3,4,,,,Prospect (no purchase),,26-35,,False
C01427,48,Regular,Central Slovakia,mobile,33,1,0,0,6,,,,Prospect (no purchase),,46-55,,False
C01428,49,Regular,Bratislava,mobile,45,0,1,0,1,,,,Prospect (no purchase),,46-55,,False
C01429,46,New,Central Slovakia,tablet,59,0,0,2,3,,,,Prospect (no purchase),,46-55,,False
C01430,47,New,Bratislava,tablet,47,0,1,1,3,,,,Prospect (no purchase),0.9092748309902052,46-55,High,False
C01431,35,Loyal,Western Slovakia,mobile,71,0,1,4,2,99.0,4.0,1147.0800000000002,Champions,0.597900006827175,26-35,Low,True
C01432,27,New,Bratislava,desktop,40,1,1,1,5,,,,Prospect (no purchase),,26-35,,False
C01433,28,Regular,Eastern Slovakia,mobile,32,0,0,2,0,,,,Prospect (no purchase),0.8874570672159489,26-35,High,False
C01434,18,Regular,Czech Republic,mobile,18,0,1,2,1,254.0,1.0,197.74,One-off Lapsed,0.8912662804393399,18-25,High,True
C01435,41,New,Western Slovakia,mobile,48,0,1,1,2,,,,Prospect (no purchase),0.8933105402020786,36-45,High,False
C01436,37,New,Bratislava,desktop,58,1,1,1,5,,,,Prospect (no purchase),0.8698368692829453,36-45,High,False
C01437,33,Regular,Bratislava,tablet,23,0,0,1,5,,,,Prospect (no purchase),0.9112761300523808,26-35,High,False
C01438,18,At-Risk,Bratislava,mobile,6,1,0,1,2,,,,Prospect (no purchase),0.9327696071826796,18-25,High,False
C01439,23,Regular,Eastern Slovakia,mobile,1,0,0,0,11,,,,Prospect (no purchase),0.8854925020493428,18-25,High,False
C01440,51,Regular,Bratislava,mobile,45,0,0,1,1,,,,Prospect (no purchase),0.9144527316061728,46-55,High,False
C01441,30,New,Czech Republic,mobile,48,0,0,0,1,,,,Prospect (no purchase),0.9409713334380584,26-35,High,False
C01442,42,Regular,Central Slovakia,mobile,9,1,1,2,4,,,,Prospect (no purchase),0.8223581217392862,36-45,High,False
C01443,21,New,Western Slovakia,mobile,2,1,0,2,3,,,,Prospect (no purchase),0.8556941331459804,18-25,High,False
C01444,55,Regular,Eastern Slovakia,tablet,47,1,1,3,6,111.0,1.0,162.27,One-off Lapsed,0.8116679916663488,46-55,High,True
C01445,36,Loyal,Bratislava,mobile,29,0,1,4,3,532.0,1.0,507.68,One-off Lapsed,0.7619428308608975,36-45,Medium,True
