interaction_id,campaign_id,customer_id,channel_id,date_key,device_type,impressions,clicks,conversions,revenue,spend,responded
INT-003173,CMP-008,C01847,1,20241215,mobile,2,0,0,0.0,3.97,0
INT-003174,CMP-008,C00613,1,20241216,mobile,2,0,0,0.0,3.97,0
INT-003175,CMP-008,C02179,1,20241219,mobile,1,0,0,0.0,1.98,0
INT-003176,CMP-008,C01646,1,20241220,mobile,2,1,0,0.0,3.97,0
INT-003177,CMP-008,C00275,1,20241222,mobile,2,0,0,0.0,3.97,0
INT-003178,CMP-008,C00750,1,20241222,mobile,1,0,0,0.0,1.98,0
INT-003179,CMP-008,C01003,1,20241223,mobile,2,0,0,0.0,3.97,0
INT-003180,CMP-008,C01675,1,20241224,mobile,3,0,0,0.0,5.95,0
INT-003181,CMP-008,C01552,1,20241224,tablet,4,0,0,0.0,7.93,0
INT-003182,CMP-008,C01955,1,20241224,desktop,2,0,0,0.0,3.97,0
INT-003183,CMP-008,C01758,1,20241224,desktop,3,1,1,144.53,5.95,1
INT-003184,CMP-008,C00188,1,20241224,desktop,4,1,1,240.98,7.93,1
INT-003185,CMP-008,C01167,1,20241226,mobile,3,0,0,0.0,5.95,0
INT-003186,CMP-008,C00403,1,20241226,mobile,5,1,1,187.59,9.91,1
INT-003187,CMP-008,C00240,1,20241227,desktop,4,1,1,209.91,7.93,1
INT-003188,CMP-008,C01355,1,20241227,desktop,3,1,0,0.0,5.95,0
INT-003189,CMP-008,C00026,1,20241228,mobile,2,0,0,0.0,3.97,0
INT-003190,CMP-008,C01379,1,20241228,tablet,1,0,0,0.0,1.98,0
INT-003191,CMP-008,C01637,1,20241228,mobile,1,0,0,0.0,1.98,0
INT-003192,CMP-008,C02116,1,20241229,mobile,4,0,0,0.0,7.93,0
INT-003193,CMP-008,C01238,1,20241230,mobile,2,0,0,0.0,3.97,0
INT-003194,CMP-008,C02038,1,20241230,mobile,3,0,0,0.0,5.95,0
INT-003195,CMP-008,C01036,1,20241231,desktop,3,1,1,280.66,5.95,1
INT-003196,CMP-008,C00306,1,20241231,mobile,3,0,0,0.0,5.95,0
INT-003197,CMP-008,C02122,1,20241231,tablet,2,0,0,0.0,3.97,0
INT-003198,CMP-008,C01013,1,20250101,desktop,1,1,1,269.11,1.98,1
INT-003199,CMP-008,C00774,1,20250101,mobile,4,0,0,0.0,7.93,0
INT-003200,CMP-008,C01856,1,20250102,mobile,5,0,0,0.0,9.91,0
INT-003201,CMP-008,C02190,1,20250102,desktop,2,0,0,0.0,3.97,0
INT-003202,CMP-008,C00910,1,20250102,mobile,5,1,0,0.0,9.91,0
INT-003203,CMP-008,C01160,1,20250102,mobile,1,1,0,0.0,1.98,0
INT-003204,CMP-008,C00285,1,20250104,desktop,1,0,0,0.0,1.98,0
INT-003205,CMP-008,C01179,1,20250104,desktop,3,1,1,143.51,5.95,1
INT-003206,CMP-064,C01558,2,20241223,tablet,1,0,0,0.0,0.85,0
INT-003207,CMP-064,C00923,2,20241223,mobile,3,0,0,0.0,2.55,0
INT-003208,CMP-064,C00984,2,20241223,mobile,3,0,0,0.0,2.55,0
INT-003209,CMP-064,C00284,2,20241224,desktop,3,0,0,0.0,2.55,0
INT-003210,CMP-064,C00019,2,20241224,mobile,5,0,0,0.0,4.26,0
INT-003211,CMP-064,C00711,2,20241225,mobile,1,0,0,0.0,0.85,0
INT-003212,CMP-064,C00733,2,20241225,desktop,5,0,0,0.0,4.26,0
INT-003213,CMP-064,C00601,2,20241225,mobile,4,1,1,188.34,3.4,1
INT-003214,CMP-064,C00877,2,20241225,desktop,7,1,1,134.54,5.96,1
INT-003215,CMP-064,C01818,2,20241225,mobile,2,0,0,0.0,1.7,0
INT-003216,CMP-064,C00225,2,20241225,mobile,4,0,0,0.0,3.4,0
INT-003217,CMP-064,C00436,2,20241226,desktop,4,0,0,0.0,3.4,0
INT-003218,CMP-064,C00789,2,20241226,mobile,3,0,0,0.0,2.55,0
INT-003219,CMP-064,C00117,2,20241226,desktop,4,0,0,0.0,3.4,0
INT-003220,CMP-064,C00263,2,20241226,desktop,3,0,0,0.0,2.55,0
INT-003221,CMP-064,C00490,2,20241226,mobile,4,2,2,413.72,3.4,1
INT-003222,CMP-064,C01016,2,20241226,desktop,6,1,0,0.0,5.11,0
INT-003223,CMP-064,C00474,2,20241226,desktop,3,0,0,0.0,2.55,0
INT-003224,CMP-064,C01123,2,20241227,mobile,3,0,0,0.0,2.55,0
INT-003225,CMP-064,C00599,2,20241228,desktop,7,0,0,0.0,5.96,0
INT-003226,CMP-064,C01396,2,20241228,mobile,5,0,0,0.0,4.26,0
INT-003227,CMP-064,C01140,2,20241228,mobile,6,2,0,0.0,5.11,0
INT-003228,CMP-064,C02199,2,20241228,desktop,2,0,0,0.0,1.7,0
INT-003229,CMP-064,C00161,2,20241228,mobile,4,2,2,362.5,3.4,1
INT-003230,CMP-064,C01922,2,20241228,tablet,3,0,0,0.0,2.55,0
INT-003231,CMP-064,C01383,2,20241228,mobile,3,0,0,0.0,2.55,0
INT-003232,CMP-064,C00011,2,20241229,mobile,3,0,0,0.0,2.55,0
INT-003233,CMP-064,C01328,2,20241229,mobile,3,0,0,0.0,2.55,0
INT-003234,CMP-064,C01177,2,20241229,desktop,5,0,0,0.0,4.26,0
INT-003235,CMP-064,C00200,2,20241229,mobile,5,1,0,0.0,4.26,0
INT-003236,CMP-064,C02166,2,20241229,mobile,3,0,0,0.0,2.55,0
INT-003237,CMP-064,C01498,2,20241229,mobile,2,0,0,0.0,1.7,0
INT-003238,CMP-064,C01602,2,20241229,mobile,4,0,0,0.0,3.4,0
INT-003239,CMP-064,C00341,2,20241230,mobile,2,0,0,0.0,1.7,0
INT-003240,CMP-064,C01116,2,20241230,mobile,5,0,0,0.0,4.26,0
INT-003241,CMP-064,C01072,2,20241230,mobile,2,0,0,0.0,1.7,0
INT-003242,CMP-064,C01247,2,20241230,mobile,1,0,0,0.0,0.85,0
INT-003243,CMP-064,C01944,2,20241231,mobile,2,0,0,0.0,1.7,0
INT-003244,CMP-064,C01812,2,20241231,desktop,4,1,0,0.0,3.4,0
INT-003245,CMP-064,C00751,2,20241231,mobile,6,1,1,201.53,5.11,1
INT-003246,CMP-064,C02083,2,20250101,mobile,7,1,0,0.0,5.96,0
INT-003247,CMP-064,C01560,2,20250101,desktop,5,0,0,0.0,4.26,0
INT-003248,CMP-064,C00785,2,20250101,mobile,7,1,0,0.0,5.96,0
INT-003249,CMP-064,C01524,2,20250101,mobile,4,0,0,0.0,3.4,0
INT-003250,CMP-064,C01618,2,20250101,mobile,3,1,0,0.0,2.55,0
INT-003251,CMP-064,C01411,2,20250101,desktop,2,0,0,0.0,1.7,0
INT-003252,CMP-064,C01994,2,20250102,mobile,4,0,0,0.0,3.4,0
INT-003253,CMP-064,C01452,2,20250102,mobile,4,1,0,0.0,3.4,0
INT-003254,CMP-064,C00163,2,20250102,mobile,1,1,0,0.0,0.85,0
INT-003255,CMP-064,C00188,2,20250102,desktop,1,0,0,0.0,0.85,0
INT-003256,CMP-064,C01553,2,20250102,mobile,4,0,0,0.0,3.4,0
INT-003257,CMP-064,C00006,2,20250102,mobile,1,0,0,0.0,0.85,0
INT-003258,CMP-109,C00673,1,20241225,desktop,7,1,0,0.0,20.4,0
INT-003259,CMP-109,C01538,1,20241225,mobile,6,1,1,126.17,17.49,1
INT-003260,CMP-109,C01229,1,20241226,tablet,11,0,0,0.0,32.06,0
INT-003261,CMP-109,C01950,1,20241227,mobile,5,0,0,0.0,14.57,0
INT-003262,CMP-109,C00087,1,20241227,desktop,5,0,0,0.0,14.57,0
INT-003263,CMP-109,C00780,1,20241228,tablet,5,1,1,229.78,14.57,1
INT-003264,CMP-109,C00947,1,20241228,mobile,9,2,0,0.0,26.23,0
INT-003265,CMP-109,C01226,1,20241229,mobile,11,0,0,0.0,32.06,0
INT-003266,CMP-109,C01954,1,20241229,mobile,4,0,0,0.0,11.66,0
INT-003267,CMP-109,C00903,1,20241230,mobile,9,1,0,0.0,26.23,0
INT-003268,CMP-109,C00052,1,20241230,desktop,12,0,0,0.0,34.98,0
INT-003269,CMP-109,C02070,1,20241230,mobile,7,0,0,0.0,20.4,0
INT-003270,CMP-109,C00861,1,20250101,desktop,3,1,0,0.0,8.74,0
INT-003271,CMP-109,C01322,1,20250101,mobile,6,1,0,0.0,17.49,0
INT-003272,CMP-109,C01763,1,20250102,mobile,9,1,0,0.0,26.23,0
INT-003273,CMP-109,C00412,1,20250102,mobile,5,0,0,0.0,14.57,0
INT-003274,CMP-109,C01684,1,20250102,desktop,6,1,0,0.0,17.49,0
INT-003275,CMP-109,C00200,1,20250102,mobile,6,2,2,492.14,17.49,1
INT-003276,CMP-109,C01212,1,20250102,mobile,5,0,0,0.0,14.57,0
INT-003277,CMP-109,C00551,1,20250103,mobile,8,2,0,0.0,23.32,0
INT-003278,CMP-109,C00968,1,20250104,desktop,4,0,0,0.0,11.66,0
INT-003279,CMP-109,C00324,1,20250104,tablet,6,1,1,234.97,17.49,1
INT-003280,CMP-109,C02126,1,20250104,mobile,7,0,0,0.0,20.4,0
INT-003281,CMP-109,C00281,1,20250104,mobile,5,0,0,0.0,14.57,0
INT-003282,CMP-109,C01546,1,20250105,mobile,7,0,0,0.0,20.4,0
INT-003283,CMP-109,C01080,1,20250105,mobile,7,0,0,0.0,20.4,0
INT-003284,CMP-109,C00001,1,20250105,desktop,8,1,0,0.0,23.32,0
INT-003285,CMP-109,C00837,1,20250105,mobile,4,0,0,0.0,11.66,0
INT-003286,CMP-109,C01643,1,20250106,mobile,3,0,0,0.0,8.74,0
INT-003287,CMP-109,C02102,1,20250106,mobile,6,1,0,0.0,17.49,0
INT-003288,CMP-109,C02145,1,20250106,mobile,5,1,0,0.0,14.57,0
INT-003289,CMP-109,C01047,1,20250106,mobile,9,0,0,0.0,26.23,0
INT-003290,CMP-109,C01902,1,20250106,desktop,7,1,1,231.68,20.4,1
INT-003291,CMP-109,C02037,1,20250107,desktop,8,0,0,0.0,23.32,0
INT-003292,CMP-109,C00530,1,20250107,mobile,6,0,0,0.0,17.49,0
INT-003293,CMP-109,C01189,1,20250107,desktop,6,0,0,0.0,17.49,0
INT-003294,CMP-109,C00769,1,20250108,mobile,5,1,0,0.0,14.57,0
INT-003295,CMP-109,C01331,1,20250108,mobile,4,1,1,262.25,11.66,1
INT-003296,CMP-109,C00116,1,20250109,desktop,4,1,0,0.0,11.66,0
INT-003297,CMP-109,C01190,1,20250110,mobile,6,1,1,175.55,17.49,1
INT-003298,CMP-109,C01413,1,20250110,mobile,7,1,0,0.0,20.4,0
INT-003299,CMP-109,C02077,1,20250111,tablet,4,1,1,181.74,11.66,1
INT-003300,CMP-109,C01445,1,20250111,mobile,1,0,0,0.0,2.91,0
INT-003301,CMP-109,C01146,1,20250111,mobile,3,2,0,0.0,8.74,0
INT-003302,CMP-109,C01400,1,20250111,desktop,6,1,0,0.0,17.49,0
INT-003303,CMP-109,C01295,1,20250112,desktop,3,0,0,0.0,8.74,0
INT-003304,CMP-109,C01997,1,20250112,desktop,11,1,0,0.0,32.06,0
INT-003305,CMP-109,C00275,1,20250112,mobile,4,0,0,0.0,11.66,0
INT-003306,CMP-109,C01660,1,20250112,tablet,4,0,0,0.0,11.66,0
INT-003307,CMP-109,C01731,1,20250113,mobile,6,0,0,0.0,17.49,0
INT-003308,CMP-109,C00632,1,20250113,mobile,3,0,0,0.0,8.74,0
INT-003309,CMP-109,C01878,1,20250113,desktop,7,1,1,142.91,20.4,1
INT-003310,CMP-109,C01676,1,20250114,mobile,7,1,1,239.94,20.4,1
INT-003311,CMP-109,C01847,1,20250114,desktop,4,0,0,0.0,11.66,0
INT-003312,CMP-109,C00449,1,20250114,mobile,6,1,0,0.0,17.49,0
INT-003313,CMP-109,C00074,1,20250115,mobile,6,0,0,0.0,17.49,0
INT-003314,CMP-109,C00736,1,20250115,desktop,6,0,0,0.0,17.49,0
INT-003315,CMP-109,C01968,1,20250116,desktop,7,2,2,382.97,20.4,1
INT-003316,CMP-109,C01760,1,20250116,desktop,4,0,0,0.0,11.66,0
INT-003317,CMP-109,C01915,1,20250116,mobile,5,1,0,0.0,14.57,0
INT-003318,CMP-109,C02045,1,20250116,desktop,5,0,0,0.0,14.57,0
INT-003319,CMP-109,C01887,1,20250116,mobile,9,1,1,207.62,26.23,1
INT-003320,CMP-109,C02078,1,20250117,mobile,7,2,0,0.0,20.4,0
INT-003321,CMP-109,C01255,1,20250117,tablet,5,1,1,240.71,14.57,1
INT-003322,CMP-109,C00686,1,20250117,desktop,9,0,0,0.0,26.23,0
INT-003323,CMP-109,C01789,1,20250119,tablet,5,1,0,0.0,14.57,0
INT-003324,CMP-109,C00659,1,20250119,mobile,6,1,0,0.0,17.49,0
INT-003325,CMP-109,C02116,1,20250120,desktop,8,2,0,0.0,23.32,0
INT-003326,CMP-109,C00809,1,20250120,mobile,8,2,1,120.04,23.32,1
INT-003327,CMP-109,C01817,1,20250120,mobile,3,0,0,0.0,8.74,0
INT-003328,CMP-109,C00379,1,20250121,mobile,7,2,1,147.86,20.4,1
INT-003329,CMP-109,C00219,1,20250121,mobile,3,1,1,115.41,8.74,1
INT-003330,CMP-109,C00851,1,20250122,desktop,4,1,1,197.99,11.66,1
INT-003331,CMP-109,C01098,1,20250122,desktop,7,0,0,0.0,20.4,0
INT-003332,CMP-075,C01536,2,20250103,tablet,2,0,0,0.0,1.47,0
INT-003333,CMP-075,C00065,2,20250103,tablet,2,0,0,0.0,1.47,0
INT-003334,CMP-075,C01646,2,20250104,mobile,3,0,0,0.0,2.21,0
INT-003335,CMP-075,C00312,2,20250105,mobile,1,0,0,0.0,0.74,0
INT-003336,CMP-075,C00832,2,20250105,desktop,1,0,0,0.0,0.74,0
INT-003337,CMP-075,C02018,2,20250106,desktop,2,0,0,0.0,1.47,0
INT-003338,CMP-075,C00315,2,20250108,mobile,3,1,0,0.0,2.21,0
INT-003339,CMP-075,C02023,2,20250108,tablet,5,0,0,0.0,3.68,0
INT-003340,CMP-075,C00998,2,20250108,mobile,2,0,0,0.0,1.47,0
INT-003341,CMP-075,C02014,2,20250109,tablet,1,0,0,0.0,0.74,0
INT-003342,CMP-075,C01286,2,20250109,mobile,2,1,1,301.26,1.47,1
INT-003343,CMP-075,C00246,2,20250110,mobile,3,0,0,0.0,2.21,0
INT-003344,CMP-075,C00142,2,20250110,mobile,1,0,0,0.0,0.74,0
INT-003345,CMP-075,C02087,2,20250111,mobile,2,0,0,0.0,1.47,0
INT-003346,CMP-075,C01976,2,20250111,mobile,1,1,0,0.0,0.74,0
INT-003347,CMP-075,C00435,2,20250111,desktop,2,1,0,0.0,1.47,0
INT-003348,CMP-075,C01639,2,20250112,mobile,2,0,0,0.0,1.47,0
INT-003349,CMP-075,C02058,2,20250112,mobile,1,0,0,0.0,0.74,0
INT-003350,CMP-075,C01285,2,20250113,desktop,1,0,0,0.0,0.74,0
INT-003351,CMP-075,C02024,2,20250113,mobile,2,1,1,205.04,1.47,1
INT-003352,CMP-075,C01545,2,20250115,mobile,1,0,0,0.0,0.74,0
INT-003353,CMP-075,C00540,2,20250116,desktop,3,1,0,0.0,2.21,0
INT-003354,CMP-075,C00534,2,20250117,mobile,3,0,0,0.0,2.21,0
INT-003355,CMP-075,C00608,2,20250117,desktop,2,0,0,0.0,1.47,0
INT-003356,CMP-075,C01348,2,20250117,mobile,2,0,0,0.0,1.47,0
INT-003357,CMP-075,C00332,2,20250117,mobile,4,0,0,0.0,2.95,0
INT-003358,CMP-075,C00937,2,20250117,mobile,2,0,0,0.0,1.47,0
INT-003359,CMP-075,C00233,2,20250117,desktop,1,0,0,0.0,0.74,0
INT-003360,CMP-075,C01395,2,20250118,tablet,3,0,0,0.0,2.21,0
INT-003361,CMP-075,C01898,2,20250118,mobile,1,0,0,0.0,0.74,0
INT-003362,CMP-075,C00017,2,20250120,desktop,3,0,0,0.0,2.21,0
INT-003363,CMP-075,C00763,2,20250120,mobile,2,0,0,0.0,1.47,0
INT-003364,CMP-075,C02166,2,20250120,mobile,1,0,0,0.0,0.74,0
INT-003365,CMP-075,C01882,2,20250121,mobile,2,1,1,192.5,1.47,1
INT-003366,CMP-075,C01030,2,20250122,mobile,1,0,0,0.0,0.74,0
INT-003367,CMP-075,C00011,2,20250123,tablet,2,0,0,0.0,1.47,0
INT-003368,CMP-075,C00754,2,20250124,mobile,2,1,1,197.03,1.47,1
INT-003369,CMP-075,C02031,2,20250124,mobile,3,1,0,0.0,2.21,0
INT-003370,CMP-075,C00751,2,20250124,mobile,5,1,1,306.57,3.68,1
INT-003371,CMP-075,C00459,2,20250126,mobile,2,0,0,0.0,1.47,0
INT-003372,CMP-075,C00318,2,20250129,mobile,3,0,0,0.0,2.21,0
INT-003373,CMP-075,C02125,2,20250129,desktop,2,0,0,0.0,1.47,0
INT-003374,CMP-075,C00928,2,20250129,mobile,2,1,0,0.0,1.47,0
INT-003375,CMP-075,C00357,2,20250130,desktop,3,0,0,0.0,2.21,0
INT-003376,CMP-075,C00715,2,20250131,mobile,1,0,0,0.0,0.74,0
INT-003377,CMP-102,C00127,4,20250104,mobile,12,0,0,0.0,4.69,0
INT-003378,CMP-102,C00165,4,20250104,mobile,10,0,0,0.0,3.91,0
INT-003379,CMP-102,C01603,4,20250104,desktop,9,0,0,0.0,3.52,0
INT-003380,CMP-102,C02163,4,20250105,desktop,13,0,0,0.0,5.08,0
INT-003381,CMP-102,C00916,4,20250105,desktop,14,0,0,0.0,5.47,0
INT-003382,CMP-102,C02095,4,20250107,mobile,21,0,0,0.0,8.21,0
INT-003383,CMP-102,C00748,4,20250107,mobile,19,0,0,0.0,7.43,0
INT-003384,CMP-102,C00616,4,20250108,mobile,12,0,0,0.0,4.69,0
INT-003385,CMP-102,C01831,4,20250108,mobile,13,0,0,0.0,5.08,0
INT-003386,CMP-102,C00778,4,20250108,mobile,13,0,0,0.0,5.08,0
INT-003387,CMP-102,C00652,4,20250108,desktop,15,0,0,0.0,5.87,0
INT-003388,CMP-102,C00011,4,20250108,mobile,11,0,0,0.0,4.3,0
INT-003389,CMP-102,C01292,4,20250108,mobile,11,1,0,0.0,4.3,0
INT-003390,CMP-102,C00556,4,20250109,mobile,9,0,0,0.0,3.52,0
INT-003391,CMP-102,C01024,4,20250109,desktop,11,1,1,116.78,4.3,1
INT-003392,CMP-102,C01613,4,20250110,desktop,12,0,0,0.0,4.69,0
INT-003393,CMP-102,C01351,4,20250110,mobile,9,0,0,0.0,3.52,0
INT-003394,CMP-102,C00572,4,20250110,mobile,17,0,0,0.0,6.65,0
INT-003395,CMP-102,C01656,4,20250112,mobile,5,0,0,0.0,1.96,0
INT-003396,CMP-102,C00428,4,20250112,tablet,12,1,0,0.0,4.69,0
INT-003397,CMP-102,C02032,4,20250112,desktop,14,0,0,0.0,5.47,0
INT-003398,CMP-102,C01914,4,20250112,mobile,11,0,0,0.0,4.3,0
INT-003399,CMP-102,C00439,4,20250112,mobile,23,0,0,0.0,8.99,0
INT-003400,CMP-102,C01589,4,20250112,desktop,12,0,0,0.0,4.69,0
INT-003401,CMP-102,C00312,4,20250112,mobile,22,0,0,0.0,8.6,0
INT-003402,CMP-102,C00741,4,20250112,mobile,11,0,0,0.0,4.3,0
INT-003403,CMP-102,C00303,4,20250112,mobile,17,1,0,0.0,6.65,0
INT-003404,CMP-073,C00643,1,20250105,desktop,6,0,0,0.0,14.54,0
INT-003405,CMP-073,C00730,1,20250105,mobile,6,1,0,0.0,14.54,0
INT-003406,CMP-073,C00388,1,20250105,desktop,7,0,0,0.0,16.96,0
INT-003407,CMP-073,C00972,1,20250105,desktop,4,2,0,0.0,9.69,0
INT-003408,CMP-073,C01225,1,20250106,mobile,4,0,0,0.0,9.69,0
INT-003409,CMP-073,C01133,1,20250106,mobile,2,0,0,0.0,4.85,0
INT-003410,CMP-073,C00532,1,20250106,mobile,5,1,0,0.0,12.12,0
INT-003411,CMP-073,C00774,1,20250106,mobile,8,0,0,0.0,19.39,0
INT-003412,CMP-073,C01260,1,20250107,mobile,5,0,0,0.0,12.12,0
INT-003413,CMP-073,C00781,1,20250108,desktop,2,0,0,0.0,4.85,0
INT-003414,CMP-073,C00994,1,20250108,desktop,5,1,0,0.0,12.12,0
INT-003415,CMP-073,C01777,1,20250108,desktop,9,3,0,0.0,21.81,0
INT-003416,CMP-073,C01050,1,20250109,desktop,7,1,0,0.0,16.96,0
INT-003417,CMP-073,C00449,1,20250109,mobile,6,0,0,0.0,14.54,0
INT-003418,CMP-073,C00184,1,20250110,mobile,4,0,0,0.0,9.69,0
INT-003419,CMP-073,C01004,1,20250110,mobile,6,0,0,0.0,14.54,0
INT-003420,CMP-073,C00130,1,20250110,desktop,3,0,0,0.0,7.27,0
INT-003421,CMP-073,C00735,1,20250110,mobile,10,3,0,0.0,24.23,0
INT-003422,CMP-073,C00329,1,20250111,desktop,6,0,0,0.0,14.54,0
INT-003423,CMP-073,C02175,1,20250111,desktop,6,0,0,0.0,14.54,0
INT-003424,CMP-073,C01486,1,20250112,mobile,4,0,0,0.0,9.69,0
INT-003425,CMP-073,C00779,1,20250112,desktop,4,1,0,0.0,9.69,0
INT-003426,CMP-073,C01235,1,20250112,mobile,2,0,0,0.0,4.85,0
INT-003427,CMP-073,C02110,1,20250112,mobile,4,0,0,0.0,9.69,0
INT-003428,CMP-073,C02193,1,20250113,mobile,4,0,0,0.0,9.69,0
INT-003429,CMP-073,C00398,1,20250113,mobile,2,1,0,0.0,4.85,0
INT-003430,CMP-073,C00783,1,20250114,desktop,6,2,0,0.0,14.54,0
INT-003431,CMP-073,C00099,1,20250115,mobile,5,0,0,0.0,12.12,0
INT-003432,CMP-073,C01019,1,20250115,desktop,6,1,1,235.6,14.54,1
INT-003433,CMP-073,C01628,1,20250116,desktop,2,0,0,0.0,4.85,0
INT-003434,CMP-073,C01229,1,20250118,tablet,4,0,0,0.0,9.69,0
INT-003435,CMP-073,C00454,1,20250118,mobile,2,0,0,0.0,4.85,0
INT-003436,CMP-073,C01222,1,20250118,mobile,3,0,0,0.0,7.27,0
INT-003437,CMP-073,C00951,1,20250119,tablet,3,0,0,0.0,7.27,0
INT-003438,CMP-073,C00710,1,20250119,desktop,3,1,1,258.11,7.27,1
INT-003439,CMP-073,C01483,1,20250119,desktop,4,2,0,0.0,9.69,0
INT-003440,CMP-073,C00559,1,20250120,mobile,4,0,0,0.0,9.69,0
INT-003441,CMP-073,C01086,1,20250121,mobile,2,0,0,0.0,4.85,0
INT-003442,CMP-073,C01987,1,20250121,desktop,5,0,0,0.0,12.12,0
INT-003443,CMP-073,C01484,1,20250122,desktop,2,0,0,0.0,4.85,0
INT-003444,CMP-073,C01157,1,20250124,desktop,4,1,0,0.0,9.69,0
INT-003445,CMP-073,C00073,1,20250125,tablet,4,1,0,0.0,9.69,0
INT-003446,CMP-073,C01782,1,20250125,mobile,3,1,0,0.0,7.27,0
INT-003447,CMP-073,C00732,1,20250126,mobile,2,0,0,0.0,4.85,0
INT-003448,CMP-073,C00790,1,20250126,desktop,10,0,0,0.0,24.23,0
INT-003449,CMP-073,C01055,1,20250126,mobile,6,0,0,0.0,14.54,0
INT-003450,CMP-073,C01963,1,20250127,desktop,3,0,0,0.0,7.27,0
INT-003451,CMP-073,C01201,1,20250127,mobile,6,1,0,0.0,14.54,0
INT-003452,CMP-073,C01993,1,20250127,mobile,3,0,0,0.0,7.27,0
INT-003453,CMP-073,C01475,1,20250128,tablet,5,2,1,335.6,12.12,1
INT-003454,CMP-073,C00012,1,20250129,desktop,5,0,0,0.0,12.12,0
INT-003455,CMP-073,C00935,1,20250129,mobile,6,0,0,0.0,14.54,0
INT-003456,CMP-073,C00141,1,20250130,mobile,6,1,0,0.0,14.54,0
INT-003457,CMP-073,C00910,1,20250131,desktop,4,0,0,0.0,9.69,0
INT-003458,CMP-073,C01354,1,20250131,mobile,8,0,0,0.0,19.39,0
INT-003459,CMP-073,C01920,1,20250201,desktop,5,1,1,181.51,12.12,1
INT-003460,CMP-073,C01338,1,20250201,tablet,5,1,0,0.0,12.12,0
INT-003461,CMP-073,C01812,1,20250201,desktop,8,1,1,207.22,19.39,1
INT-003462,CMP-073,C01166,1,20250202,mobile,6,1,0,0.0,14.54,0
INT-003463,CMP-073,C01179,1,20250203,desktop,2,0,0,0.0,4.85,0
INT-003464,CMP-073,C00639,1,20250203,mobile,4,1,0,0.0,9.69,0
INT-003465,CMP-073,C00432,1,20250203,mobile,6,1,1,299.39,14.54,1
INT-003466,CMP-106,C01046,2,20250106,desktop,3,0,0,0.0,1.86,0
INT-003467,CMP-106,C01903,2,20250107,mobile,5,1,0,0.0,3.1,0
INT-003468,CMP-106,C01339,2,20250107,desktop,4,0,0,0.0,2.48,0
INT-003469,CMP-106,C01152,2,20250108,desktop,3,0,0,0.0,1.86,0
INT-003470,CMP-106,C00050,2,20250109,mobile,1,0,0,0.0,0.62,0
INT-003471,CMP-106,C00742,2,20250109,mobile,2,0,0,0.0,1.24,0
INT-003472,CMP-106,C00011,2,20250109,mobile,2,0,0,0.0,1.24,0
INT-003473,CMP-106,C00863,2,20250110,mobile,2,0,0,0.0,1.24,0
INT-003474,CMP-106,C02170,2,20250110,mobile,1,0,0,0.0,0.62,0
INT-003475,CMP-106,C00756,2,20250111,tablet,3,0,0,0.0,1.86,0
INT-003476,CMP-106,C02163,2,20250112,desktop,2,0,0,0.0,1.24,0
INT-003477,CMP-106,C00086,2,20250112,tablet,4,0,0,0.0,2.48,0
INT-003478,CMP-106,C00624,2,20250113,mobile,5,0,0,0.0,3.1,0
INT-003479,CMP-106,C01561,2,20250113,desktop,3,0,0,0.0,1.86,0
INT-003480,CMP-106,C00859,2,20250115,desktop,2,1,0,0.0,1.24,0
INT-003481,CMP-106,C00899,2,20250115,mobile,2,0,0,0.0,1.24,0
INT-003482,CMP-106,C01416,2,20250116,mobile,2,0,0,0.0,1.24,0
INT-003483,CMP-106,C00502,2,20250116,desktop,2,1,1,178.32,1.24,1
INT-003484,CMP-106,C00174,2,20250116,mobile,5,0,0,0.0,3.1,0
INT-003485,CMP-106,C01829,2,20250116,mobile,3,0,0,0.0,1.86,0
INT-003486,CMP-106,C01613,2,20250117,desktop,1,0,0,0.0,0.62,0
INT-003487,CMP-106,C01517,2,20250117,desktop,3,0,0,0.0,1.86,0
INT-003488,CMP-106,C00670,2,20250117,mobile,3,1,0,0.0,1.86,0
INT-003489,CMP-106,C00527,2,20250118,mobile,2,0,0,0.0,1.24,0
INT-003490,CMP-106,C00042,2,20250118,mobile,2,0,0,0.0,1.24,0
INT-003491,CMP-106,C00024,2,20250118,mobile,2,1,1,227.75,1.24,1
INT-003492,CMP-106,C02069,2,20250119,mobile,1,0,0,0.0,0.62,0
INT-003493,CMP-106,C01548,2,20250120,mobile,1,0,0,0.0,0.62,0
INT-003494,CMP-106,C01864,2,20250120,tablet,4,0,0,0.0,2.48,0
INT-003495,CMP-106,C00825,2,20250121,mobile,2,0,0,0.0,1.24,0
INT-003496,CMP-106,C02034,2,20250121,desktop,2,0,0,0.0,1.24,0
INT-003497,CMP-106,C00815,2,20250123,tablet,3,0,0,0.0,1.86,0
INT-003498,CMP-106,C02125,2,20250123,desktop,1,0,0,0.0,0.62,0
INT-003499,CMP-106,C01922,2,20250123,desktop,1,0,0,0.0,0.62,0
INT-003500,CMP-106,C01570,2,20250124,desktop,3,0,0,0.0,1.86,0
INT-003501,CMP-106,C02007,2,20250124,mobile,2,2,1,106.09,1.24,1
INT-003502,CMP-106,C01036,2,20250124,desktop,4,0,0,0.0,2.48,0
INT-003503,CMP-106,C00439,2,20250125,mobile,4,1,0,0.0,2.48,0
INT-003504,CMP-106,C02118,2,20250126,tablet,1,1,0,0.0,0.62,0
