interaction_id,campaign_id,channel,start_date,end_date,touch_date,budget,impressions,clicks,conversions,revenue,customer_id,customer_age,customer_segment,region,device_type
INT-003446,CMP-073,search,2025-01-05,2025-02-04,2025-01-25,7.27,3,1,0,0.0,C01782,39,Regular,Western Slovakia,mobile
INT-003447,CMP-073,search,2025-01-05,2025-02-04,2025-01-26,4.85,2,0,0,0.0,C00732,39,New,Western Slovakia,mobile
INT-003448,CMP-073,search,2025-01-05,2025-02-04,2025-01-26,24.23,10,0,0,0.0,C00790,36,Regular,Central Slovakia,desktop
INT-003449,CMP-073,search,2025-01-05,2025-02-04,2025-01-26,14.54,6,0,0,0.0,C01055,21,Loyal,Eastern Slovakia,mobile
INT-003450,CMP-073,search,2025-01-05,2025-02-04,2025-01-27,7.27,3,0,0,0.0,C01963,35,Regular,Western Slovakia,desktop
INT-003451,CMP-073,search,2025-01-05,2025-02-04,2025-01-27,14.54,6,1,0,0.0,C01201,22,Loyal,Eastern Slovakia,mobile
INT-003452,CMP-073,search,2025-01-05,2025-02-04,2025-01-27,7.27,3,0,0,0.0,C01993,41,Regular,Eastern Slovakia,mobile
INT-003453,CMP-073,search,2025-01-05,2025-02-04,2025-01-28,12.12,5,2,1,335.6,C01475,36,Loyal,Central Slovakia,tablet
INT-003454,CMP-073,search,2025-01-05,2025-02-04,2025-01-29,12.12,5,0,0,0.0,C00012,47,At-Risk,Western Slovakia,desktop
INT-003455,CMP-073,search,2025-01-05,2025-02-04,2025-01-29,14.54,6,0,0,0.0,C00935,42,New,Bratislava,mobile
INT-003456,CMP-073,search,2025-01-05,2025-02-04,2025-01-30,14.54,6,1,0,0.0,C00141,43,Regular,Bratislava,mobile
INT-003457,CMP-073,search,2025-01-05,2025-02-04,2025-01-31,9.69,4,0,0,0.0,C00910,25,Regular,Eastern Slovakia,desktop
INT-003458,CMP-073,search,2025-01-05,2025-02-04,2025-01-31,19.39,8,0,0,0.0,C01354,42,New,Central Slovakia,mobile
INT-003459,CMP-073,search,2025-01-05,2025-02-04,2025-02-01,12.12,5,1,1,181.51,C01920,20,Regular,Central Slovakia,desktop
INT-003460,CMP-073,search,2025-01-05,2025-02-04,2025-02-01,12.12,5,1,0,0.0,C01338,46,Regular,Eastern Slovakia,tablet
INT-003461,CMP-073,search,2025-01-05,2025-02-04,2025-02-01,19.39,8,1,1,207.22,C01812,18,Loyal,Bratislava,desktop
INT-003462,CMP-073,search,2025-01-05,2025-02-04,2025-02-02,14.54,6,1,0,0.0,C01166,28,New,Bratislava,mobile
INT-003463,CMP-073,search,2025-01-05,2025-02-04,2025-02-03,4.85,2,0,0,0.0,C01179,42,At-Risk,Bratislava,desktop
INT-003464,CMP-073,search,2025-01-05,2025-02-04,2025-02-03,9.69,4,1,0,0.0,C00639,45,New,Czech Republic,mobile
INT-003465,CMP-073,search,2025-01-05,2025-02-04,2025-02-03,14.54,6,1,1,299.39,C00432,44,Loyal,Central Slovakia,mobile
INT-003466,CMP-106,email,2025-01-06,2025-01-31,2025-01-06,1.86,3,0,0,0.0,C01046,28,At-Risk,Bratislava,desktop
INT-003467,CMP-106,email,2025-01-06,2025-01-31,2025-01-07,3.1,5,1,0,0.0,C01903,45,Regular,Eastern Slovakia,mobile
INT-003468,CMP-106,email,2025-01-06,2025-01-31,2025-01-07,2.48,4,0,0,0.0,C01339,71,Loyal,Eastern Slovakia,desktop
INT-003469,CMP-106,email,2025-01-06,2025-01-31,2025-01-08,1.86,3,0,0,0.0,C01152,50,Loyal,Bratislava,desktop
INT-003470,CMP-106,email,2025-01-06,2025-01-31,2025-01-09,0.62,1,0,0,0.0,C00050,39,Loyal,Eastern Slovakia,mobile
INT-003471,CMP-106,email,2025-01-06,2025-01-31,2025-01-09,1.24,2,0,0,0.0,C00742,52,Loyal,Central Slovakia,mobile
INT-003472,CMP-106,email,2025-01-06,2025-01-31,2025-01-09,1.24,2,0,0,0.0,C00011,49,Loyal,Western Slovakia,mobile
INT-003473,CMP-106,email,2025-01-06,2025-01-31,2025-01-10,1.24,2,0,0,0.0,C00863,37,Loyal,Western Slovakia,mobile
INT-003474,CMP-106,email,2025-01-06,2025-01-31,2025-01-10,0.62,1,0,0,0.0,C02170,31,Regular,Bratislava,mobile
INT-003475,CMP-106,email,2025-01-06,2025-01-31,2025-01-11,1.86,3,0,0,0.0,C00756,52,Loyal,Bratislava,tablet
INT-003476,CMP-106,email,2025-01-06,2025-01-31,2025-01-12,1.24,2,0,0,0.0,C02163,54,Loyal,Western Slovakia,desktop
INT-003477,CMP-106,email,2025-01-06,2025-01-31,2025-01-12,2.48,4,0,0,0.0,C00086,44,Loyal,Bratislava,tablet
INT-003478,CMP-106,email,2025-01-06,2025-01-31,2025-01-13,3.1,5,0,0,0.0,C00624,31,New,Western Slovakia,mobile
INT-003479,CMP-106,email,2025-01-06,2025-01-31,2025-01-13,1.86,3,0,0,0.0,C01561,33,Regular,Eastern Slovakia,desktop
INT-003480,CMP-106,email,2025-01-06,2025-01-31,2025-01-15,1.24,2,1,0,0.0,C00859,18,New,Bratislava,desktop
INT-003481,CMP-106,email,2025-01-06,2025-01-31,2025-01-15,1.24,2,0,0,0.0,C00899,44,Loyal,Central Slovakia,mobile
INT-003482,CMP-106,email,2025-01-06,2025-01-31,2025-01-16,1.24,2,0,0,0.0,C01416,28,Regular,Western Slovakia,mobile
INT-003483,CMP-106,email,2025-01-06,2025-01-31,2025-01-16,1.24,2,1,1,178.32,C00502,49,Loyal,Eastern Slovakia,desktop
INT-003484,CMP-106,email,2025-01-06,2025-01-31,2025-01-16,3.1,5,0,0,0.0,C00174,23,New,Eastern Slovakia,mobile
INT-003485,CMP-106,email,2025-01-06,2025-01-31,2025-01-16,1.86,3,0,0,0.0,C01829,27,New,Eastern Slovakia,mobile
INT-003486,CMP-106,email,2025-01-06,2025-01-31,2025-01-17,0.62,1,0,0,0.0,C01613,37,Regular,Bratislava,desktop
INT-003487,CMP-106,email,2025-01-06,2025-01-31,2025-01-17,1.86,3,0,0,0.0,C01517,29,Regular,Eastern Slovakia,desktop
INT-003488,CMP-106,email,2025-01-06,2025-01-31,2025-01-17,1.86,3,1,0,0.0,C00670,18,Loyal,Western Slovakia,mobile
INT-003489,CMP-106,email,2025-01-06,2025-01-31,2025-01-18,1.24,2,0,0,0.0,C00527,55,Regular,Western Slovakia,mobile
INT-003490,CMP-106,email,2025-01-06,2025-01-31,2025-01-18,1.24,2,0,0,0.0,C00042,45,Loyal,Eastern Slovakia,mobile
INT-003491,CMP-106,email,2025-01-06,2025-01-31,2025-01-18,1.24,2,1,1,227.75,C00024,36,Loyal,Bratislava,mobile
INT-003492,CMP-106,email,2025-01-06,2025-01-31,2025-01-19,0.62,1,0,0,0.0,C02069,44,Loyal,Bratislava,mobile
INT-003493,CMP-106,email,2025-01-06,2025-01-31,2025-01-20,0.62,1,0,0,0.0,C01548,28,Loyal,Eastern Slovakia,mobile
INT-003494,CMP-106,email,2025-01-06,2025-01-31,2025-01-20,2.48,4,0,0,0.0,C01864,50,Regular,Bratislava,tablet
INT-003495,CMP-106,email,2025-01-06,2025-01-31,2025-01-21,1.24,2,0,0,0.0,C00825,18,Loyal,Western Slovakia,mobile
INT-003496,CMP-106,email,2025-01-06,2025-01-31,2025-01-21,1.24,2,0,0,0.0,C02034,33,New,Eastern Slovakia,desktop
INT-003497,CMP-106,email,2025-01-06,2025-01-31,2025-01-23,1.86,3,0,0,0.0,C00815,30,Regular,Western Slovakia,tablet
INT-003498,CMP-106,email,2025-01-06,2025-01-31,2025-01-23,0.62,1,0,0,0.0,C02125,38,Regular,Western Slovakia,desktop
INT-003499,CMP-106,email,2025-01-06,2025-01-31,2025-01-23,0.62,1,0,0,0.0,C01922,50,Loyal,Bratislava,desktop
INT-003500,CMP-106,email,2025-01-06,2025-01-31,2025-01-24,1.86,3,0,0,0.0,C01570,19,Loyal,Czech Republic,desktop
INT-003501,CMP-106,email,2025-01-06,2025-01-31,2025-01-24,1.24,2,2,1,106.09,C02007,37,New,Western Slovakia,mobile
INT-003502,CMP-106,email,2025-01-06,2025-01-31,2025-01-24,2.48,4,0,0,0.0,C01036,38,Regular,Czech Republic,desktop
INT-003503,CMP-106,email,2025-01-06,2025-01-31,2025-01-25,2.48,4,1,0,0.0,C00439,30,New,Western Slovakia,mobile
INT-003504,CMP-106,email,2025-01-06,2025-01-31,2025-01-26,0.62,1,1,0,0.0,C02118,39,Regular,Western Slovakia,tablet
INT-003505,CMP-106,email,2025-01-06,2025-01-31,2025-01-27,1.86,3,0,0,0.0,C01713,46,Loyal,Western Slovakia,tablet
INT-003506,CMP-106,email,2025-01-06,2025-01-31,2025-01-29,1.24,2,1,0,0.0,C01334,41,Loyal,Eastern Slovakia,tablet
INT-003507,CMP-106,email,2025-01-06,2025-01-31,2025-01-29,1.24,2,0,0,0.0,C00002,26,Loyal,Czech Republic,tablet
INT-003508,CMP-106,email,2025-01-06,2025-01-31,2025-01-29,1.24,2,0,0,0.0,C01771,33,New,Western Slovakia,mobile
INT-003509,CMP-106,email,2025-01-06,2025-01-31,2025-01-29,1.86,3,0,0,0.0,C02188,32,New,Central Slovakia,desktop
INT-003510,CMP-106,email,2025-01-06,2025-01-31,2025-01-30,1.86,3,1,1,174.92,C00897,30,Loyal,Eastern Slovakia,desktop
INT-003511,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,13.59,10,0,1,289.81,C01332,25,Loyal,Czech Republic,desktop
INT-003512,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,16.31,12,0,0,0.0,C02080,27,At-Risk,Bratislava,mobile
INT-003513,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,13.59,10,0,0,0.0,C01858,51,Loyal,Eastern Slovakia,mobile
INT-003514,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,13.59,10,0,0,0.0,C01920,20,Regular,Central Slovakia,desktop
INT-003515,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,19.02,14,0,0,0.0,C00411,20,Loyal,Western Slovakia,mobile
INT-003516,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,9.51,7,0,0,0.0,C00200,36,Regular,Western Slovakia,tablet
INT-003517,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,17.67,13,0,0,0.0,C00095,18,Loyal,Western Slovakia,mobile
INT-003518,CMP-016,tv,2025-01-26,2025-02-12,2025-01-26,17.67,13,0,0,0.0,C02102,18,New,Bratislava,mobile
INT-003519,CMP-016,tv,2025-01-26,2025-02-12,2025-01-27,21.74,16,0,1,656.11,C01660,40,Loyal,Central Slovakia,tablet
INT-003520,CMP-016,tv,2025-01-26,2025-02-12,2025-01-27,9.51,7,0,0,0.0,C01744,22,Regular,Western Slovakia,desktop
INT-003521,CMP-016,tv,2025-01-26,2025-02-12,2025-01-27,19.02,14,0,0,0.0,C01612,35,New,Western Slovakia,mobile
INT-003522,CMP-016,tv,2025-01-26,2025-02-12,2025-01-28,13.59,10,0,1,321.21,C00819,41,Loyal,Czech Republic,desktop
INT-003523,CMP-016,tv,2025-01-26,2025-02-12,2025-01-28,9.51,7,0,0,0.0,C02061,21,Regular,Eastern Slovakia,desktop
INT-003524,CMP-016,tv,2025-01-26,2025-02-12,2025-01-28,14.95,11,0,0,0.0,C00885,25,Loyal,Western Slovakia,mobile
INT-003525,CMP-016,tv,2025-01-26,2025-02-12,2025-01-28,17.67,13,0,1,242.89,C01911,29,Regular,Western Slovakia,desktop
INT-003526,CMP-016,tv,2025-01-26,2025-02-12,2025-01-28,12.23,9,0,0,0.0,C01944,18,Loyal,Bratislava,mobile
INT-003527,CMP-016,tv,2025-01-26,2025-02-12,2025-01-29,10.87,8,0,0,0.0,C00541,18,Loyal,Bratislava,mobile
INT-003528,CMP-016,tv,2025-01-26,2025-02-12,2025-01-29,17.67,13,0,0,0.0,C01172,18,Regular,Western Slovakia,mobile
INT-003529,CMP-016,tv,2025-01-26,2025-02-12,2025-01-29,16.31,12,0,0,0.0,C01004,46,Regular,Bratislava,desktop
INT-003530,CMP-016,tv,2025-01-26,2025-02-12,2025-01-30,17.67,13,0,0,0.0,C00905,31,New,Czech Republic,desktop
INT-003531,CMP-016,tv,2025-01-26,2025-02-12,2025-01-30,14.95,11,0,0,0.0,C00295,35,Regular,Bratislava,mobile
INT-003532,CMP-016,tv,2025-01-26,2025-02-12,2025-01-31,14.95,11,0,1,499.44,C01889,19,Loyal,Bratislava,mobile
INT-003533,CMP-016,tv,2025-01-26,2025-02-12,2025-01-31,10.87,8,0,0,0.0,C00726,56,Loyal,Bratislava,mobile
INT-003534,CMP-016,tv,2025-01-26,2025-02-12,2025-02-01,9.51,7,0,0,0.0,C01187,34,Regular,Bratislava,mobile
INT-003535,CMP-016,tv,2025-01-26,2025-02-12,2025-02-01,12.23,9,0,1,239.79,C01958,24,New,Bratislava,mobile
INT-003536,CMP-016,tv,2025-01-26,2025-02-12,2025-02-02,12.23,9,0,0,0.0,C01616,44,Regular,Eastern Slovakia,tablet
INT-003537,CMP-016,tv,2025-01-26,2025-02-12,2025-02-02,20.38,15,0,0,0.0,C00751,38,Loyal,Bratislava,mobile
INT-003538,CMP-016,tv,2025-01-26,2025-02-12,2025-02-02,20.38,15,0,2,1089.57,C00086,44,Loyal,Bratislava,tablet
INT-003539,CMP-016,tv,2025-01-26,2025-02-12,2025-02-02,8.15,6,0,0,0.0,C02188,32,New,Central Slovakia,desktop
INT-003540,CMP-016,tv,2025-01-26,2025-02-12,2025-02-03,16.31,12,0,1,208.67,C01977,18,Regular,Bratislava,desktop
INT-003541,CMP-016,tv,2025-01-26,2025-02-12,2025-02-03,6.79,5,0,0,0.0,C00976,26,Loyal,Central Slovakia,desktop
INT-003542,CMP-016,tv,2025-01-26,2025-02-12,2025-02-04,25.82,19,0,1,169.16,C00775,38,Regular,Western Slovakia,desktop
INT-003543,CMP-016,tv,2025-01-26,2025-02-12,2025-02-04,20.38,15,0,1,181.79,C00955,29,At-Risk,Central Slovakia,desktop
INT-003544,CMP-016,tv,2025-01-26,2025-02-12,2025-02-04,25.82,19,0,1,460.42,C00741,50,Loyal,Central Slovakia,desktop
INT-003545,CMP-016,tv,2025-01-26,2025-02-12,2025-02-04,14.95,11,0,0,0.0,C00511,19,Regular,Bratislava,mobile
INT-003546,CMP-016,tv,2025-01-26,2025-02-12,2025-02-04,20.38,15,0,1,252.54,C00549,46,Regular,Western Slovakia,desktop
INT-003547,CMP-016,tv,2025-01-26,2025-02-12,2025-02-06,21.74,16,0,0,0.0,C00648,18,New,Central Slovakia,mobile
INT-003548,CMP-016,tv,2025-01-26,2025-02-12,2025-02-06,23.1,17,0,0,0.0,C01663,37,Loyal,Bratislava,mobile
INT-003549,CMP-016,tv,2025-01-26,2025-02-12,2025-02-06,10.87,8,0,0,0.0,C01657,43,Loyal,Czech Republic,desktop
INT-003550,CMP-016,tv,2025-01-26,2025-02-12,2025-02-07,16.31,12,0,0,0.0,C00721,37,Regular,Central Slovakia,mobile
INT-003551,CMP-016,tv,2025-01-26,2025-02-12,2025-02-08,14.95,11,0,0,0.0,C02152,47,Loyal,Bratislava,mobile
INT-003552,CMP-016,tv,2025-01-26,2025-02-12,2025-02-08,9.51,7,0,0,0.0,C01318,43,Regular,Central Slovakia,desktop
INT-003553,CMP-016,tv,2025-01-26,2025-02-12,2025-02-09,8.15,6,0,0,0.0,C01525,33,Loyal,Czech Republic,mobile
INT-003554,CMP-016,tv,2025-01-26,2025-02-12,2025-02-09,10.87,8,0,0,0.0,C00653,58,New,Bratislava,desktop
INT-003555,CMP-016,tv,2025-01-26,2025-02-12,2025-02-09,6.79,5,0,0,0.0,C01132,35,Loyal,Western Slovakia,mobile
INT-003556,CMP-016,tv,2025-01-26,2025-02-12,2025-02-10,17.67,13,0,0,0.0,C02099,18,Regular,Eastern Slovakia,desktop
INT-003557,CMP-016,tv,2025-01-26,2025-02-12,2025-02-10,13.59,10,0,0,0.0,C01312,48,Regular,Czech Republic,mobile
INT-003558,CMP-016,tv,2025-01-26,2025-02-12,2025-02-10,24.46,18,0,0,0.0,C01555,21,New,Bratislava,mobile
INT-003559,CMP-016,tv,2025-01-26,2025-02-12,2025-02-10,14.95,11,0,1,328.88,C02089,30,Regular,Western Slovakia,desktop
INT-003560,CMP-016,tv,2025-01-26,2025-02-12,2025-02-11,13.59,10,0,0,0.0,C01565,27,Regular,Bratislava,mobile
INT-003561,CMP-016,tv,2025-01-26,2025-02-12,2025-02-11,17.67,13,0,1,181.7,C01239,45,New,Eastern Slovakia,desktop
INT-003562,CMP-112,display,2025-02-02,2025-03-17,2025-02-06,5.2,13,0,0,0.0,C01406,46,New,Eastern Slovakia,desktop
INT-003563,CMP-112,display,2025-02-02,2025-03-17,2025-02-07,4.4,11,0,0,0.0,C00417,51,At-Risk,Bratislava,mobile
INT-003564,CMP-112,display,2025-02-02,2025-03-17,2025-02-08,4.8,12,2,0,0.0,C01088,19,At-Risk,Central Slovakia,mobile
INT-003565,CMP-112,display,2025-02-02,2025-03-17,2025-02-09,5.2,13,0,0,0.0,C00684,32,At-Risk,Western Slovakia,mobile
INT-003566,CMP-112,display,2025-02-02,2025-03-17,2025-02-10,4.0,10,0,0,0.0,C01446,41,Regular,Eastern Slovakia,tablet
INT-003567,CMP-112,display,2025-02-02,2025-03-17,2025-02-10,4.0,10,0,0,0.0,C01006,42,Loyal,Central Slovakia,desktop
INT-003568,CMP-112,display,2025-02-02,2025-03-17,2025-02-10,4.8,12,0,0,0.0,C00057,35,Regular,Western Slovakia,mobile
INT-003569,CMP-112,display,2025-02-02,2025-03-17,2025-02-12,6.8,17,1,0,0.0,C01774,58,At-Risk,Bratislava,tablet
INT-003570,CMP-112,display,2025-02-02,2025-03-17,2025-02-15,6.0,15,0,0,0.0,C01941,23,New,Bratislava,mobile
INT-003571,CMP-112,display,2025-02-02,2025-03-17,2025-02-18,4.4,11,0,0,0.0,C01819,44,At-Risk,Bratislava,mobile
INT-003572,CMP-112,display,2025-02-02,2025-03-17,2025-02-20,3.2,8,0,0,0.0,C01760,39,Regular,Eastern Slovakia,desktop
INT-003573,CMP-112,display,2025-02-02,2025-03-17,2025-02-20,7.2,18,0,0,0.0,C02073,18,Regular,Bratislava,desktop
INT-003574,CMP-112,display,2025-02-02,2025-03-17,2025-02-21,6.0,15,0,0,0.0,C01231,31,Regular,Eastern Slovakia,mobile
INT-003575,CMP-112,display,2025-02-02,2025-03-17,2025-02-21,2.4,6,0,0,0.0,C00313,59,Loyal,Czech Republic,mobile
INT-003576,CMP-112,display,2025-02-02,2025-03-17,2025-02-21,3.6,9,0,0,0.0,C01058,43,New,Western Slovakia,mobile
INT-003577,CMP-112,display,2025-02-02,2025-03-17,2025-02-21,6.8,17,0,0,0.0,C00889,18,Loyal,Eastern Slovakia,mobile
INT-003578,CMP-112,display,2025-02-02,2025-03-17,2025-02-23,4.4,11,0,0,0.0,C01960,31,New,Bratislava,mobile
INT-003579,CMP-112,display,2025-02-02,2025-03-17,2025-02-23,4.8,12,0,0,0.0,C01896,31,New,Central Slovakia,mobile
INT-003580,CMP-112,display,2025-02-02,2025-03-17,2025-02-25,7.2,18,0,0,0.0,C00543,41,Loyal,Central Slovakia,mobile
INT-003581,CMP-112,display,2025-02-02,2025-03-17,2025-02-25,6.8,17,2,0,0.0,C00552,45,Regular,Central Slovakia,mobile
INT-003582,CMP-112,display,2025-02-02,2025-03-17,2025-02-25,6.0,15,0,0,0.0,C01773,22,Regular,Central Slovakia,desktop
INT-003583,CMP-112,display,2025-02-02,2025-03-17,2025-02-26,7.6,19,0,0,0.0,C01048,45,Regular,Western Slovakia,desktop
INT-003584,CMP-112,display,2025-02-02,2025-03-17,2025-02-27,3.2,8,0,0,0.0,C00411,20,Loyal,Western Slovakia,mobile
INT-003585,CMP-112,display,2025-02-02,2025-03-17,2025-03-02,5.2,13,0,0,0.0,C01681,20,Regular,Bratislava,mobile
INT-003586,CMP-112,display,2025-02-02,2025-03-17,2025-03-03,5.2,13,0,0,0.0,C01586,19,Regular,Eastern Slovakia,mobile
INT-003587,CMP-112,display,2025-02-02,2025-03-17,2025-03-03,5.2,13,2,0,0.0,C00617,47,Regular,Central Slovakia,mobile
INT-003588,CMP-112,display,2025-02-02,2025-03-17,2025-03-05,4.8,12,0,0,0.0,C00029,43,Loyal,Eastern Slovakia,mobile
INT-003589,CMP-112,display,2025-02-02,2025-03-17,2025-03-05,6.8,17,0,0,0.0,C00522,27,Loyal,Bratislava,mobile
INT-003590,CMP-112,display,2025-02-02,2025-03-17,2025-03-07,7.2,18,1,0,0.0,C02079,18,Loyal,Western Slovakia,mobile
INT-003591,CMP-112,display,2025-02-02,2025-03-17,2025-03-08,7.2,18,0,0,0.0,C02052,23,Loyal,Western Slovakia,mobile
INT-003592,CMP-112,display,2025-02-02,2025-03-17,2025-03-09,6.0,15,0,0,0.0,C01952,41,Loyal,Bratislava,desktop
INT-003593,CMP-112,display,2025-02-02,2025-03-17,2025-03-10,6.4,16,0,0,0.0,C01598,41,Loyal,Bratislava,mobile
INT-003594,CMP-112,display,2025-02-02,2025-03-17,2025-03-11,6.8,17,1,0,0.0,C00330,32,At-Risk,Central Slovakia,mobile
INT-003595,CMP-112,display,2025-02-02,2025-03-17,2025-03-11,4.4,11,0,0,0.0,C00527,55,Regular,Western Slovakia,mobile
INT-003596,CMP-112,display,2025-02-02,2025-03-17,2025-03-13,2.8,7,0,0,0.0,C00026,34,New,Central Slovakia,mobile
INT-003597,CMP-112,display,2025-02-02,2025-03-17,2025-03-13,7.6,19,1,0,0.0,C01906,24,New,Western Slovakia,mobile
INT-003598,CMP-112,display,2025-02-02,2025-03-17,2025-03-14,5.6,14,0,0,0.0,C00689,32,New,Bratislava,mobile
INT-003599,CMP-090,social,2025-02-03,2025-03-10,2025-02-04,7.1,9,0,0,0.0,C00751,38,Loyal,Bratislava,mobile
INT-003600,CMP-090,social,2025-02-03,2025-03-10,2025-02-05,4.73,6,0,0,0.0,C01854,46,Regular,Bratislava,desktop
INT-003601,CMP-090,social,2025-02-03,2025-03-10,2025-02-05,3.15,4,0,0,0.0,C01254,42,Regular,Eastern Slovakia,mobile
INT-003602,CMP-090,social,2025-02-03,2025-03-10,2025-02-06,3.15,4,0,0,0.0,C01733,35,Regular,Eastern Slovakia,mobile
INT-003603,CMP-090,social,2025-02-03,2025-03-10,2025-02-06,3.94,5,1,0,0.0,C01146,46,At-Risk,Central Slovakia,desktop
INT-003604,CMP-090,social,2025-02-03,2025-03-10,2025-02-07,0.79,1,0,0,0.0,C00442,42,Regular,Bratislava,mobile
INT-003605,CMP-090,social,2025-02-03,2025-03-10,2025-02-07,3.94,5,0,0,0.0,C01025,18,Loyal,Central Slovakia,mobile
INT-003606,CMP-090,social,2025-02-03,2025-03-10,2025-02-08,9.46,12,0,0,0.0,C02176,39,Regular,Czech Republic,desktop
INT-003607,CMP-090,social,2025-02-03,2025-03-10,2025-02-08,5.52,7,0,0,0.0,C00771,59,Regular,Bratislava,mobile
INT-003608,CMP-090,social,2025-02-03,2025-03-10,2025-02-08,6.31,8,1,0,0.0,C00616,23,New,Western Slovakia,mobile
INT-003609,CMP-090,social,2025-02-03,2025-03-10,2025-02-09,4.73,6,0,0,0.0,C01274,42,Regular,Eastern Slovakia,mobile
INT-003610,CMP-090,social,2025-02-03,2025-03-10,2025-02-09,5.52,7,0,0,0.0,C00354,48,Loyal,Western Slovakia,mobile
INT-003611,CMP-090,social,2025-02-03,2025-03-10,2025-02-10,6.31,8,1,0,0.0,C00937,24,Loyal,Bratislava,mobile
INT-003612,CMP-090,social,2025-02-03,2025-03-10,2025-02-10,5.52,7,0,0,0.0,C01473,38,Loyal,Eastern Slovakia,desktop
INT-003613,CMP-090,social,2025-02-03,2025-03-10,2025-02-11,4.73,6,0,0,0.0,C00185,43,Loyal,Central Slovakia,mobile
INT-003614,CMP-090,social,2025-02-03,2025-03-10,2025-02-12,3.15,4,1,0,0.0,C00589,41,Regular,Eastern Slovakia,desktop
INT-003615,CMP-090,social,2025-02-03,2025-03-10,2025-02-13,7.89,10,0,0,0.0,C00853,49,At-Risk,Eastern Slovakia,mobile
INT-003616,CMP-090,social,2025-02-03,2025-03-10,2025-02-13,11.83,15,0,0,0.0,C01980,44,New,Bratislava,desktop
INT-003617,CMP-090,social,2025-02-03,2025-03-10,2025-02-13,4.73,6,0,0,0.0,C00966,22,Loyal,Western Slovakia,desktop
INT-003618,CMP-090,social,2025-02-03,2025-03-10,2025-02-15,10.25,13,0,0,0.0,C00119,57,Regular,Central Slovakia,desktop
INT-003619,CMP-090,social,2025-02-03,2025-03-10,2025-02-15,6.31,8,0,0,0.0,C01247,33,Loyal,Bratislava,desktop
INT-003620,CMP-090,social,2025-02-03,2025-03-10,2025-02-16,3.94,5,0,0,0.0,C00593,60,Regular,Western Slovakia,desktop
INT-003621,CMP-090,social,2025-02-03,2025-03-10,2025-02-17,6.31,8,1,0,0.0,C01778,41,Regular,Western Slovakia,mobile
INT-003622,CMP-090,social,2025-02-03,2025-03-10,2025-02-17,0.79,1,0,0,0.0,C01407,41,New,Central Slovakia,mobile
INT-003623,CMP-090,social,2025-02-03,2025-03-10,2025-02-19,0.79,1,0,0,0.0,C00982,20,New,Western Slovakia,desktop
INT-003624,CMP-090,social,2025-02-03,2025-03-10,2025-02-20,6.31,8,1,0,0.0,C00187,40,Regular,Western Slovakia,mobile
INT-003625,CMP-090,social,2025-02-03,2025-03-10,2025-02-20,3.15,4,0,0,0.0,C01614,39,Regular,Western Slovakia,desktop
INT-003626,CMP-090,social,2025-02-03,2025-03-10,2025-02-21,3.15,4,0,0,0.0,C00715,35,New,Central Slovakia,mobile
INT-003627,CMP-090,social,2025-02-03,2025-03-10,2025-02-22,1.58,2,0,0,0.0,C01672,19,Loyal,Western Slovakia,desktop
INT-003628,CMP-090,social,2025-02-03,2025-03-10,2025-02-23,6.31,8,1,0,0.0,C01810,50,Loyal,Bratislava,mobile
INT-003629,CMP-090,social,2025-02-03,2025-03-10,2025-02-24,6.31,8,0,0,0.0,C01748,42,Regular,Bratislava,desktop
INT-003630,CMP-090,social,2025-02-03,2025-03-10,2025-02-24,3.94,5,0,0,0.0,C01711,31,Regular,Central Slovakia,mobile
INT-003631,CMP-090,social,2025-02-03,2025-03-10,2025-02-25,6.31,8,1,0,0.0,C01901,31,New,Eastern Slovakia,desktop
INT-003632,CMP-090,social,2025-02-03,2025-03-10,2025-02-25,3.15,4,0,0,0.0,C01481,43,At-Risk,Czech Republic,desktop
INT-003633,CMP-090,social,2025-02-03,2025-03-10,2025-02-27,3.94,5,0,0,0.0,C00265,44,New,Central Slovakia,mobile
INT-003634,CMP-090,social,2025-02-03,2025-03-10,2025-02-27,5.52,7,0,0,0.0,C02076,23,Regular,Czech Republic,tablet
INT-003635,CMP-090,social,2025-02-03,2025-03-10,2025-02-28,3.15,4,2,1,97.78,C01277,31,New,Central Slovakia,mobile
INT-003636,CMP-090,social,2025-02-03,2025-03-10,2025-02-28,3.15,4,0,0,0.0,C01558,47,Regular,Eastern Slovakia,mobile
INT-003637,CMP-090,social,2025-02-03,2025-03-10,2025-02-28,4.73,6,0,0,0.0,C01973,39,Regular,Central Slovakia,mobile
INT-003638,CMP-090,social,2025-02-03,2025-03-10,2025-03-01,5.52,7,0,0,0.0,C00242,37,Regular,Bratislava,desktop
INT-003639,CMP-090,social,2025-02-03,2025-03-10,2025-03-01,3.94,5,1,1,93.72,C01380,56,New,Eastern Slovakia,mobile
INT-003640,CMP-090,social,2025-02-03,2025-03-10,2025-03-02,3.94,5,1,0,0.0,C01085,39,Regular,Eastern Slovakia,desktop
